MinHub ID,Name,Event Type,Start Date,End Date,Event Collection ID,End Repeat Date,Repeat Interval Code,Student Attendees,Adult Attendees
3e11ef36-af72-4809-af6a-9a30305334cf,Cards,Club,09/21/2018 19:09 PM,09/21/2018 21:09 PM,,,,B9ADC7F4-C2E3-438D-BE9B-DF4A6D0C5C4E;9490B913-E87D-4B31-A032-DD86CA308FB4;0DAEB7CD-7017-45E8-BB38-0C2D03AD4EDD;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;AE67B42F-9EF1-4FA9-A74A-547C8937FC20;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;67232830-17EB-4E7F-BAF6-896C807D8177;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;866A0490-619E-48F7-AFFE-C0127E318EE0,
68b4aead-a90c-4efe-abbc-701cc7e3a28f,Ninja,Club,09/28/2018 19:09 PM,09/28/2018 21:09 PM,,,,2A8B7B8B-A50B-4C60-98F7-FDC2629FABE4;4996E2D3-5F6A-49AE-93BE-1EF3334146F4;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;67232830-17EB-4E7F-BAF6-896C807D8177;C0C4FE76-B751-4085-9596-DF410228D8E0;fb54b778-bc1c-4098-ba26-68a4900efc68;2198D3F5-8655-4333-ADAD-CBE0A3823670;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;5AB1F826-7FC3-4CB6-BCEE-7B89A9315C95;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5,9C49237D-CA1A-4C6B-B138-81C11F29FE02
7d781685-a26a-417c-83d4-ffb7388a1869,PingPong,Club,10/19/2018 19:10 PM,10/19/2018 19:10 PM,,,,28D1DA1E-7695-4380-83EA-C8AE4089C4E9;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;67232830-17EB-4E7F-BAF6-896C807D8177;C0C4FE76-B751-4085-9596-DF410228D8E0;B3002826-9C50-41BA-A8B8-5DF0AC9DE869;2A8B7B8B-A50B-4C60-98F7-FDC2629FABE4;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;cd63cd32-5207-48a2-a75c-fdc7e5fe65cc;B9ADC7F4-C2E3-438D-BE9B-DF4A6D0C5C4E;4996E2D3-5F6A-49AE-93BE-1EF3334146F4,
b20f4972-3146-4581-808a-f9349a6d4cce,Party,Club,10/26/2018 19:10 PM,10/26/2018 21:10 PM,,,,9490B913-E87D-4B31-A032-DD86CA308FB4;B9ADC7F4-C2E3-438D-BE9B-DF4A6D0C5C4E;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;67232830-17EB-4E7F-BAF6-896C807D8177;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;5AB1F826-7FC3-4CB6-BCEE-7B89A9315C95;fb54b778-bc1c-4098-ba26-68a4900efc68,
9d98afcc-749a-4959-8474-63bd7b7c5db0,RomeoJuliet,Club,11/02/2018 19:11 PM,11/02/2018 21:11 PM,,,,55C18036-E2E4-4F52-A0CF-17A3191A0A5C;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;2A8B7B8B-A50B-4C60-98F7-FDC2629FABE4;9490B913-E87D-4B31-A032-DD86CA308FB4;67232830-17EB-4E7F-BAF6-896C807D8177;DF3DA990-8D79-4B6E-B3C7-76BE0772B899;C0C4FE76-B751-4085-9596-DF410228D8E0;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;90D3BC13-EBE6-4816-8C8A-F4FD7A260592,
41ece88b-873e-42c7-af1a-7a9abdee2a96,Words,Club,11/09/2018 19:11 PM,11/09/2018 21:11 PM,,,,67232830-17EB-4E7F-BAF6-896C807D8177;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;B3002826-9C50-41BA-A8B8-5DF0AC9DE869;5AB1F826-7FC3-4CB6-BCEE-7B89A9315C95;B9ADC7F4-C2E3-438D-BE9B-DF4A6D0C5C4E;9490B913-E87D-4B31-A032-DD86CA308FB4;2A8B7B8B-A50B-4C60-98F7-FDC2629FABE4;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;C0C4FE76-B751-4085-9596-DF410228D8E0;fb54b778-bc1c-4098-ba26-68a4900efc68,
780bf353-1e2a-4bd9-8a9c-ceb7ca2b9fc3,Beach,Youth United,11/16/2018 19:11 PM,11/16/2018 20:11 PM,,,,67232830-17EB-4E7F-BAF6-896C807D8177;E1CB3313-5556-475B-88DB-7E8C683D4F71;cd63cd32-5207-48a2-a75c-fdc7e5fe65cc;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;B9ADC7F4-C2E3-438D-BE9B-DF4A6D0C5C4E;2A8B7B8B-A50B-4C60-98F7-FDC2629FABE4;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;58af765f-932d-4537-b240-17a86e898333,
1290778c-8556-4298-a9ca-d413abd63550,F3,Club,11/30/2018 19:11 PM,11/30/2018 21:11 PM,,,,2A8B7B8B-A50B-4C60-98F7-FDC2629FABE4;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;435e2462-a141-4259-9019-e915fcfcc0cb;9490B913-E87D-4B31-A032-DD86CA308FB4;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;67232830-17EB-4E7F-BAF6-896C807D8177;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5,
1d2956d8-7f46-47e9-b694-f880976d1057,FormalMaccas,Club,12/07/2018 18:12 PM,12/07/2018 21:12 PM,,,,78576ec4-7981-409a-907f-ca8a40b73f32;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;0324953f-cbf1-473c-b329-e6fe9b8b04d8;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;2198D3F5-8655-4333-ADAD-CBE0A3823670;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;047C1C62-9274-4639-BA1E-16813B06B919;435e2462-a141-4259-9019-e915fcfcc0cb;2A8B7B8B-A50B-4C60-98F7-FDC2629FABE4;9490B913-E87D-4B31-A032-DD86CA308FB4;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;48C2A84B-E97D-424D-A1AF-0926A291DF1B;711fc525-5e5b-4425-a50f-7997db509720;e4e547a1-db6e-41fb-9f63-2c8bb0b4303a;634F858B-7E20-4108-9C6F-84660721A6BB;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;fb54b778-bc1c-4098-ba26-68a4900efc68;5AB1F826-7FC3-4CB6-BCEE-7B89A9315C95;C0C4FE76-B751-4085-9596-DF410228D8E0;90D3BC13-EBE6-4816-8C8A-F4FD7A260592,
331547f0-4da8-44b2-a7b4-e34976a93f82,PoolParty,Club,12/14/2018 18:12 PM,12/14/2018 21:12 PM,,,,D15D19E6-827F-42B6-8FFD-EF4B40480D15;0db2b4b4-6d7f-4c9c-9625-58f02f06bfbb;67232830-17EB-4E7F-BAF6-896C807D8177;C0C4FE76-B751-4085-9596-DF410228D8E0;fb54b778-bc1c-4098-ba26-68a4900efc68;5AB1F826-7FC3-4CB6-BCEE-7B89A9315C95;94C3D6C4-E381-4A93-86AF-F72E3A309AEF;4862986F-FCCA-421D-B4C0-7C1D16FA4FB5;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;047C1C62-9274-4639-BA1E-16813B06B919;9490B913-E87D-4B31-A032-DD86CA308FB4,
1bc88bb3-1d13-4930-a36d-4c92c6ecdff2,Egg-stravagant,Club,02/15/2019 19:02 PM,02/15/2019 21:02 PM,,,,BECC4E4E-EE87-4494-A8E8-EF189DC1B3B0;047C1C62-9274-4639-BA1E-16813B06B919;9490B913-E87D-4B31-A032-DD86CA308FB4;67232830-17EB-4E7F-BAF6-896C807D8177;9c76abb7-bd2a-45ee-a2f4-16eb21886287;cc85171f-b610-4aec-bee0-fbaa68870113;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;08D82F50-3CAC-4B93-BAB4-E503F5D487E2;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;b5a6e324-2320-41b2-b344-99e63a1f3425;651a85c7-46f6-4eb4-8b1b-d7a03bc6a105;b366f2f5-25eb-4068-8ad0-8ed749c0608b;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;2A8B7B8B-A50B-4C60-98F7-FDC2629FABE4;B3002826-9C50-41BA-A8B8-5DF0AC9DE869;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;B9ADC7F4-C2E3-438D-BE9B-DF4A6D0C5C4E;6483C7CB-AEDA-40B5-9FEF-6361B83B1993;C27DB808-74E9-42F6-8A93-D2DDF77A7AC0;4996E2D3-5F6A-49AE-93BE-1EF3334146F4,
bf3b6d17-cd0d-4e42-ba89-300cf9ecf0a0,MixMatch,Club,02/22/2019 19:02 PM,02/22/2019 21:02 PM,,,,08D82F50-3CAC-4B93-BAB4-E503F5D487E2;0324953f-cbf1-473c-b329-e6fe9b8b04d8;9c76abb7-bd2a-45ee-a2f4-16eb21886287;67232830-17EB-4E7F-BAF6-896C807D8177;9490B913-E87D-4B31-A032-DD86CA308FB4;858e5ba7-d2dc-4d02-b825-f00ebce21183;3c78cc07-df6a-45a2-98fc-73be9f60ab38;b5a6e324-2320-41b2-b344-99e63a1f3425;b366f2f5-25eb-4068-8ad0-8ed749c0608b;ABDCD886-F624-4F89-ABE0-AC55387A7FE7;28D1DA1E-7695-4380-83EA-C8AE4089C4E9;98491c13-ad48-4df7-9410-9318835da477;55C18036-E2E4-4F52-A0CF-17A3191A0A5C;b4412fa1-602a-487b-8da9-e9ef781a5325;90D3BC13-EBE6-4816-8C8A-F4FD7A260592;730d3119-6318-44a9-99fb-0e54bcc5519a;d027bf56-52ee-4ce9-b16b-8d7dc801225f;2A8B7B8B-A50B-4C60-98F7-FDC2629FABE4;5AB1F826-7FC3-4CB6-BCEE-7B89A9315C95;a83a7ba6-c297-447b-841d-2683a3778429;3ecfa6d3-805c-4725-9d20-63fd53dded15;299f2f0e-1af7-4cda-b83c-a78198bb2c18;c0c584fa-995e-4227-8b45-b68d43446443;545E4E68-6C8D-4F7F-884C-95207FFAD10D,
